time;V(IN_CODEC_BUF);V(IN_JACK_BUF);
0,0687782;0,529612;-4,92162;
0,0687882;0,534486;-4,85654;
0,0687982;0,540801;-4,77229;
0,0688082;0,548533;-4,66921;
0,0688182;0,557651;-4,54769;
0,0688282;0,568118;-4,40824;
0,0688382;0,579894;-4,25138;
0,0688482;0,592932;-4,07775;
0,0688582;0,607181;-3,88802;
0,0688682;0,622584;-3,68295;
0,0688782;0,639081;-3,46334;
0,0688882;0,656607;-3,23007;
0,0688982;0,675091;-2,98405;
0,0689082;0,694462;-2,72625;
0,0689182;0,714643;-2,45769;
0,0689282;0,735555;-2,17943;
0,0689382;0,757114;-1,89257;
0,0689482;0,779235;-1,59825;
0,0689582;0,801833;-1,29761;
0,0689682;0,824816;-0,991855;
0,0689782;0,848095;-0,682184;
0,0689882;0,871577;-0,369821;
0,0689982;0,895171;-0,0559987;
0,0690082;0,918782;0,258045;
0,0690182;0,942318;0,57107;
0,0690282;0,965685;0,881841;
0,0690382;0,988793;1,18913;
0,0690482;1,01155;1,49173;
0,0690582;1,03386;1,78844;
0,0690682;1,05565;2,07809;
0,0690782;1,07682;2,35955;
0,0690882;1,09729;2,63168;
0,0690982;1,11698;2,89344;
0,0691082;1,13581;3,14377;
0,0691182;1,15371;3,3817;
0,0691282;1,17061;3,60628;
0,0691382;1,18644;3,81663;
0,0691482;1,20114;4,01192;
0,0691582;1,21464;4,19137;
0,0691682;1,22691;4,35428;
0,0691782;1,23788;4,50001;
0,0691882;1,24752;4,62798;
0,0691982;1,25579;4,73768;
0,0692082;1,26265;4,82869;
0,0692182;1,26808;4,90064;
0,0692282;1,27205;4,95324;
0,0692382;1,27456;4,9863;
0,0692482;1,27558;4,99969;
0,0692582;1,27512;4,99334;
0,0692682;1,27318;4,96728;
0,0692782;1,26977;4,92162;
0,0692882;1,2649;4,85654;
0,0692982;1,25858;4,77229;
0,0693082;1,25085;4,66921;
0,0693182;1,24173;4,54769;
0,0693282;1,23126;4,40824;
0,0693382;1,21949;4,25138;
0,0693482;1,20645;4,07775;
0,0693582;1,1922;3,88802;
0,0693682;1,1768;3,68295;
0,0693782;1,1603;3,46334;
0,0693882;1,14278;3,23007;
0,0693982;1,12429;2,98405;
0,0694082;1,10492;2,72625;
0,0694182;1,08474;2,45769;
0,0694282;1,06383;2,17943;
0,0694382;1,04227;1,89257;
0,0694482;1,02015;1,59825;
0,0694582;0,997551;1,29761;
0,0694682;0,974568;0,991855;
0,0694782;0,951289;0,682184;
0,0694882;0,927807;0,369821;
0,0694982;0,904214;0,0559987;
0,0695082;0,880602;-0,258045;
0,0695182;0,857067;-0,57107;
0,0695282;0,833699;-0,881841;
0,0695382;0,810592;-1,18913;
0,0695482;0,787836;-1,49173;
0,0695582;0,765522;-1,78844;
0,0695682;0,743738;-2,07809;
0,0695782;0,722569;-2,35955;
0,0695882;0,702099;-2,63168;
0,0695982;0,682409;-2,89344;
0,0696082;0,663576;-3,14377;
0,0696182;0,645675;-3,3817;
0,0696282;0,628777;-3,60628;
0,0696382;0,612948;-3,81663;
0,0696482;0,59825;-4,01192;
0,0696582;0,584742;-4,19137;
0,0696682;0,572477;-4,35428;
0,0696782;0,561504;-4,50001;
0,0696882;0,551865;-4,62798;
0,0696982;0,543599;-4,73768;
0,0697082;0,536738;-4,82869;
0,0697182;0,53131;-4,90064;
0,0697282;0,527335;-4,95324;
0,0697382;0,52483;-4,9863;
0,0697482;0,523804;-4,99969;
0,0697582;0,524262;-4,99334;
0,0697682;0,526202;-4,96728;
0,0697782;0,529615;-4,92162;
0,0697882;0,534489;-4,85654;
0,0697982;0,540805;-4,77229;
0,0698082;0,548537;-4,66921;
0,0698182;0,557654;-4,54769;
0,0698282;0,568122;-4,40824;
0,0698382;0,579898;-4,25138;
0,0698482;0,592936;-4,07775;
0,0698582;0,607185;-3,88802;
0,0698682;0,622588;-3,68295;
0,0698782;0,639085;-3,46334;
0,0698882;0,65661;-3,23007;
0,0698982;0,675095;-2,98405;
0,0699082;0,694466;-2,72625;
0,0699182;0,714647;-2,45769;
0,0699282;0,735558;-2,17943;
0,0699382;0,757117;-1,89257;
0,0699482;0,779239;-1,59825;
0,0699582;0,801836;-1,29761;
0,0699682;0,824819;-0,991855;
0,0699782;0,848098;-0,682184;
0,0699882;0,871581;-0,369821;
0,0699982;0,895174;-0,0559987;
0,0700082;0,918785;0,258045;
0,0700182;0,942321;0,57107;
0,0700282;0,965689;0,881841;
0,0700382;0,988796;1,18913;
0,0700482;1,01155;1,49173;
0,0700582;1,03387;1,78844;
0,0700682;1,05565;2,07809;
0,0700782;1,07682;2,35955;
0,0700882;1,09729;2,63168;
0,0700982;1,11698;2,89344;
0,0701082;1,13581;3,14377;
0,0701182;1,15371;3,3817;
0,0701282;1,17061;3,60628;
0,0701382;1,18644;3,81663;
0,0701482;1,20114;4,01192;
0,0701582;1,21465;4,19137;
0,0701682;1,22691;4,35428;
0,0701782;1,23789;4,50001;
0,0701882;1,24752;4,62798;
0,0701982;1,25579;4,73768;
0,0702082;1,26265;4,82869;
0,0702182;1,26808;4,90064;
0,0702282;1,27205;4,95324;
0,0702382;1,27456;4,9863;
0,0702482;1,27558;4,99969;
0,0702582;1,27513;4,99334;
0,0702682;1,27319;4,96728;
0,0702782;1,26977;4,92162;
0,0702882;1,2649;4,85654;
0,0702982;1,25858;4,77229;
0,0703082;1,25085;4,66921;
0,0703182;1,24174;4,54769;
0,0703282;1,23127;4,40824;
0,0703382;1,21949;4,25138;
0,0703482;1,20645;4,07775;
0,0703582;1,19221;3,88802;
0,0703682;1,1768;3,68295;
0,0703782;1,16031;3,46334;
0,0703882;1,14278;3,23007;
0,0703982;1,1243;2,98405;
0,0704082;1,10492;2,72625;
0,0704182;1,08474;2,45769;
0,0704282;1,06383;2,17943;
0,0704382;1,04227;1,89257;
0,0704482;1,02015;1,59825;
0,0704582;0,997555;1,29761;
0,0704682;0,974572;0,991855;
0,0704782;0,951293;0,682184;
0,0704882;0,92781;0,369821;
0,0704982;0,904217;0,0559987;
0,0705082;0,880606;-0,258045;
0,0705182;0,85707;-0,57107;
0,0705282;0,833702;-0,881841;
0,0705382;0,810595;-1,18913;
0,0705482;0,78784;-1,49173;
0,0705582;0,765526;-1,78844;
0,0705682;0,743741;-2,07809;
0,0705782;0,722572;-2,35955;
0,0705882;0,702102;-2,63168;
0,0705982;0,682412;-2,89344;
0,0706082;0,663579;-3,14377;
0,0706182;0,645678;-3,3817;
0,0706282;0,62878;-3,60628;
0,0706382;0,612951;-3,81663;
0,0706482;0,598253;-4,01192;
0,0706582;0,584746;-4,19137;
0,0706682;0,572481;-4,35428;
0,0706782;0,561507;-4,50001;
0,0706882;0,551868;-4,62798;
0,0706982;0,543602;-4,73768;
0,0707082;0,536741;-4,82869;
0,0707182;0,531313;-4,90064;
0,0707282;0,527338;-4,95324;
0,0707382;0,524833;-4,9863;
0,0707482;0,523808;-4,99969;
0,0707582;0,524266;-4,99334;
0,0707682;0,526205;-4,96728;
0,0707782;0,529619;-4,92162;
0,0707882;0,534493;-4,85654;
0,0707982;0,540808;-4,77229;
0,0708082;0,54854;-4,66921;
0,0708182;0,557658;-4,54769;
0,0708282;0,568125;-4,40824;
0,0708382;0,579901;-4,25138;
0,0708482;0,592939;-4,07775;
0,0708582;0,607188;-3,88802;
0,0708682;0,622591;-3,68295;
0,0708782;0,639088;-3,46334;
0,0708882;0,656613;-3,23007;
0,0708982;0,675098;-2,98405;
0,0709082;0,694469;-2,72625;
0,0709182;0,71465;-2,45769;
0,0709282;0,735561;-2,17943;
0,0709382;0,75712;-1,89257;
0,0709482;0,779242;-1,59825;
0,0709582;0,801839;-1,29761;
0,0709682;0,824823;-0,991855;
0,0709782;0,848102;-0,682184;
0,0709882;0,871584;-0,369821;
0,0709982;0,895177;-0,0559987;
0,0710082;0,918789;0,258045;
0,0710182;0,942325;0,57107;
0,0710282;0,965692;0,881841;
0,0710382;0,988799;1,18913;
0,0710482;1,01156;1,49173;
0,0710582;1,03387;1,78844;
0,0710682;1,05565;2,07809;
0,0710782;1,07682;2,35955;
0,0710882;1,09729;2,63168;
0,0710982;1,11698;2,89344;
0,0711082;1,13582;3,14377;
0,0711182;1,15372;3,3817;
0,0711282;1,17062;3,60628;
0,0711382;1,18644;3,81663;
0,0711482;1,20114;4,01192;
0,0711582;1,21465;4,19137;
0,0711682;1,22691;4,35428;
0,0711782;1,23789;4,50001;
0,0711882;1,24753;4,62798;
0,0711982;1,25579;4,73768;
0,0712082;1,26265;4,82869;
0,0712182;1,26808;4,90064;
0,0712282;1,27206;4,95324;
0,0712382;1,27456;4,9863;
0,0712482;1,27559;4,99969;
0,0712582;1,27513;4,99334;
0,0712682;1,27319;4,96728;
0,0712782;1,26978;4,92162;
0,0712882;1,2649;4,85654;
0,0712982;1,25859;4,77229;
0,0713082;1,25086;4,66921;
0,0713182;1,24174;4,54769;
0,0713282;1,23127;4,40824;
0,0713382;1,2195;4,25138;
0,0713482;1,20646;4,07775;
0,0713582;1,19221;3,88802;
0,0713682;1,17681;3,68295;
0,0713782;1,16031;3,46334;
0,0713882;1,14278;3,23007;
0,0713982;1,1243;2,98405;
0,0714082;1,10493;2,72625;
0,0714182;1,08475;2,45769;
0,0714282;1,06384;2,17943;
0,0714382;1,04228;1,89257;
0,0714482;1,02016;1,59825;
0,0714582;0,997558;1,29761;
0,0714682;0,974575;0,991855;
0,0714782;0,951296;0,682184;
0,0714882;0,927814;0,369821;
0,0714982;0,90422;0,0559987;
0,0715082;0,880609;-0,258045;
0,0715182;0,857073;-0,57107;
0,0715282;0,833706;-0,881841;
0,0715382;0,810599;-1,18913;
0,0715482;0,787843;-1,49173;
0,0715582;0,765529;-1,78844;
0,0715682;0,743745;-2,07809;
0,0715782;0,722575;-2,35955;
0,0715882;0,702105;-2,63168;
0,0715982;0,682415;-2,89344;
0,0716082;0,663583;-3,14377;
0,0716182;0,645682;-3,3817;
0,0716282;0,628783;-3,60628;
0,0716382;0,612954;-3,81663;
0,0716482;0,598257;-4,01192;
0,0716582;0,584749;-4,19137;
0,0716682;0,572484;-4,35428;
0,0716782;0,561511;-4,50001;
0,0716882;0,551872;-4,62798;
0,0716982;0,543606;-4,73768;
0,0717082;0,536745;-4,82869;
0,0717182;0,531316;-4,90064;
0,0717282;0,527342;-4,95324;
0,0717382;0,524837;-4,9863;
0,0717482;0,523811;-4,99969;
0,0717582;0,524269;-4,99334;
0,0717682;0,526209;-4,96728;
0,0717782;0,529622;-4,92162;
0,0717882;0,534496;-4,85654;
0,0717982;0,540812;-4,77229;
0,0718082;0,548543;-4,66921;
0,0718182;0,557661;-4,54769;
0,0718282;0,568128;-4,40824;
0,0718382;0,579904;-4,25138;
0,0718482;0,592943;-4,07775;
0,0718582;0,607191;-3,88802;
0,0718682;0,622595;-3,68295;
0,0718782;0,639091;-3,46334;
0,0718882;0,656617;-3,23007;
0,0718982;0,675101;-2,98405;
0,0719082;0,694472;-2,72625;
0,0719182;0,714653;-2,45769;
0,0719282;0,735565;-2,17943;
0,0719382;0,757124;-1,89257;
0,0719482;0,779246;-1,59825;
0,0719582;0,801843;-1,29761;
0,0719682;0,824826;-0,991855;
0,0719782;0,848105;-0,682184;
0,0719882;0,871587;-0,369821;
0,0719982;0,895181;-0,0559987;
0,0720082;0,918792;0,258045;
0,0720182;0,942328;0,57107;
0,0720282;0,965696;0,881841;
0,0720382;0,988803;1,18913;
0,0720482;1,01156;1,49173;
0,0720582;1,03387;1,78844;
0,0720682;1,05566;2,07809;
0,0720782;1,07683;2,35955;
0,0720882;1,0973;2,63168;
0,0720982;1,11699;2,89344;
0,0721082;1,13582;3,14377;
0,0721182;1,15372;3,3817;
0,0721282;1,17062;3,60628;
0,0721382;1,18645;3,81663;
0,0721482;1,20115;4,01192;
0,0721582;1,21465;4,19137;
0,0721682;1,22692;4,35428;
0,0721782;1,23789;4,50001;
0,0721882;1,24753;4,62798;
0,0721982;1,2558;4,73768;
0,0722082;1,26266;4,82869;
0,0722182;1,26809;4,90064;
0,0722282;1,27206;4,95324;
0,0722382;1,27457;4,9863;
0,0722482;1,27559;4,99969;
0,0722582;1,27513;4,99334;
0,0722682;1,27319;4,96728;
0,0722782;1,26978;4,92162;
0,0722882;1,26491;4,85654;
0,0722982;1,25859;4,77229;
0,0723082;1,25086;4,66921;
0,0723182;1,24174;4,54769;
0,0723282;1,23128;4,40824;
0,0723382;1,2195;4,25138;
0,0723482;1,20646;4,07775;
0,0723582;1,19221;3,88802;
0,0723682;1,17681;3,68295;
0,0723782;1,16031;3,46334;
0,0723882;1,14279;3,23007;
0,0723982;1,1243;2,98405;
0,0724082;1,10493;2,72625;
0,0724182;1,08475;2,45769;
0,0724282;1,06384;2,17943;
0,0724382;1,04228;1,89257;
0,0724482;1,02016;1,59825;
0,0724582;0,997561;1,29761;
0,0724682;0,974578;0,991855;
0,0724782;0,951299;0,682184;
0,0724882;0,927817;0,369821;
0,0724982;0,904224;0,0559987;
0,0725082;0,880613;-0,258045;
0,0725182;0,857077;-0,57107;
0,0725282;0,833709;-0,881841;
0,0725382;0,810602;-1,18913;
0,0725482;0,787846;-1,49173;
0,0725582;0,765532;-1,78844;
0,0725682;0,743748;-2,07809;
0,0725782;0,722579;-2,35955;
0,0725882;0,702109;-2,63168;
0,0725982;0,682419;-2,89344;
0,0726082;0,663586;-3,14377;
0,0726182;0,645685;-3,3817;
0,0726282;0,628787;-3,60628;
0,0726382;0,612958;-3,81663;
0,0726482;0,59826;-4,01192;
0,0726582;0,584752;-4,19137;
0,0726682;0,572487;-4,35428;
0,0726782;0,561514;-4,50001;
0,0726882;0,551875;-4,62798;
0,0726982;0,543609;-4,73768;
0,0727082;0,536748;-4,82869;
0,0727182;0,53132;-4,90064;
0,0727282;0,527345;-4,95324;
0,0727382;0,52484;-4,9863;
0,0727482;0,523815;-4,99969;
0,0727582;0,524272;-4,99334;
0,0727682;0,526212;-4,96728;
0,0727782;0,529625;-4,92162;
0,0727882;0,534499;-4,85654;
0,0727982;0,540815;-4,77229;
0,0728082;0,548547;-4,66921;
0,0728182;0,557664;-4,54769;
0,0728282;0,568132;-4,40824;
0,0728382;0,579908;-4,25138;
0,0728482;0,592946;-4,07775;
0,0728582;0,607195;-3,88802;
0,0728682;0,622598;-3,68295;
0,0728782;0,639095;-3,46334;
0,0728882;0,65662;-3,23007;
0,0728982;0,675105;-2,98405;
0,0729082;0,694476;-2,72625;
0,0729182;0,714657;-2,45769;
0,0729282;0,735568;-2,17943;
0,0729382;0,757127;-1,89257;
0,0729482;0,779249;-1,59825;
0,0729582;0,801846;-1,29761;
0,0729682;0,824829;-0,991855;
0,0729782;0,848108;-0,682184;
0,0729882;0,871591;-0,369821;
0,0729982;0,895184;-0,0559987;
0,0730082;0,918795;0,258045;
0,0730182;0,942331;0,57107;
0,0730282;0,965699;0,881841;
0,0730382;0,988806;1,18913;
0,0730482;1,01156;1,49173;
0,0730582;1,03388;1,78844;
0,0730682;1,05566;2,07809;
0,0730782;1,07683;2,35955;
0,0730882;1,0973;2,63168;
0,0730982;1,11699;2,89344;
0,0731082;1,13582;3,14377;
0,0731182;1,15372;3,3817;
0,0731282;1,17062;3,60628;
0,0731382;1,18645;3,81663;
0,0731482;1,20115;4,01192;
0,0731582;1,21466;4,19137;
0,0731682;1,22692;4,35428;
0,0731782;1,2379;4,50001;
0,0731882;1,24753;4,62798;
0,0731982;1,2558;4,73768;
0,0732082;1,26266;4,82869;
0,0732182;1,26809;4,90064;
0,0732282;1,27206;4,95324;
0,0732382;1,27457;4,9863;
0,0732482;1,27559;4,99969;
0,0732582;1,27514;4,99334;
0,0732682;1,2732;4,96728;
0,0732782;1,26978;4,92162;
0,0732882;1,26491;4,85654;
0,0732982;1,25859;4,77229;
0,0733082;1,25086;4,66921;
0,0733182;1,24175;4,54769;
0,0733282;1,23128;4,40824;
0,0733382;1,2195;4,25138;
0,0733482;1,20646;4,07775;
0,0733582;1,19222;3,88802;
0,0733682;1,17681;3,68295;
0,0733782;1,16032;3,46334;
0,0733882;1,14279;3,23007;
0,0733982;1,12431;2,98405;
0,0734082;1,10493;2,72625;
0,0734182;1,08475;2,45769;
0,0734282;1,06384;2,17943;
0,0734382;1,04228;1,89257;
0,0734482;1,02016;1,59825;
0,0734582;0,997565;1,29761;
0,0734682;0,974581;0,991855;
0,0734782;0,951303;0,682184;
0,0734882;0,92782;0,369821;
0,0734982;0,904227;0,0559987;
0,0735082;0,880616;-0,258045;
0,0735182;0,85708;-0,57107;
0,0735282;0,833712;-0,881841;
0,0735382;0,810605;-1,18913;
0,0735482;0,78785;-1,49173;
0,0735582;0,765536;-1,78844;
0,0735682;0,743751;-2,07809;
0,0735782;0,722582;-2,35955;
0,0735882;0,702112;-2,63168;
0,0735982;0,682422;-2,89344;
0,0736082;0,663589;-3,14377;
0,0736182;0,645688;-3,3817;
0,0736282;0,62879;-3,60628;
0,0736382;0,612961;-3,81663;
0,0736482;0,598263;-4,01192;
0,0736582;0,584756;-4,19137;
0,0736682;0,572491;-4,35428;
0,0736782;0,561517;-4,50001;
0,0736882;0,551878;-4,62798;
0,0736982;0,543612;-4,73768;
0,0737082;0,536751;-4,82869;
0,0737182;0,531323;-4,90064;
0,0737282;0,527348;-4,95324;
0,0737382;0,524843;-4,9863;
0,0737482;0,523818;-4,99969;
0,0737582;0,524276;-4,99334;
0,0737682;0,526215;-4,96728;
0,0737782;0,529629;-4,92162;
0,0737882;0,534503;-4,85654;
0,0737982;0,540818;-4,77229;
0,0738082;0,54855;-4,66921;
0,0738182;0,557667;-4,54769;
0,0738282;0,568135;-4,40824;
0,0738382;0,579911;-4,25138;
0,0738482;0,592949;-4,07775;
0,0738582;0,607198;-3,88802;
0,0738682;0,622601;-3,68295;
0,0738782;0,639098;-3,46334;
0,0738882;0,656623;-3,23007;
0,0738982;0,675108;-2,98405;
0,0739082;0,694479;-2,72625;
0,0739182;0,71466;-2,45769;
0,0739282;0,735571;-2,17943;
0,0739382;0,75713;-1,89257;
0,0739482;0,779252;-1,59825;
0,0739582;0,801849;-1,29761;
0,0739682;0,824833;-0,991855;
0,0739782;0,848111;-0,682184;
0,0739882;0,871594;-0,369821;
0,0739982;0,895187;-0,0559987;
0,0740082;0,918799;0,258045;
0,0740182;0,942335;0,57107;
0,0740282;0,965702;0,881841;
0,0740382;0,988809;1,18913;
0,0740482;1,01156;1,49173;
0,0740582;1,03388;1,78844;
0,0740682;1,05566;2,07809;
0,0740782;1,07683;2,35955;
0,0740882;1,0973;2,63168;
0,0740982;1,11699;2,89344;
0,0741082;1,13583;3,14377;
0,0741182;1,15373;3,3817;
0,0741282;1,17063;3,60628;
0,0741382;1,18645;3,81663;
0,0741482;1,20115;4,01192;
0,0741582;1,21466;4,19137;
0,0741682;1,22692;4,35428;
0,0741782;1,2379;4,50001;
0,0741882;1,24754;4,62798;
0,0741982;1,2558;4,73768;
0,0742082;1,26266;4,82869;
0,0742182;1,26809;4,90064;
0,0742282;1,27207;4,95324;
0,0742382;1,27457;4,9863;
0,0742482;1,2756;4,99969;
0,0742582;1,27514;4,99334;
0,0742682;1,2732;4,96728;
0,0742782;1,26979;4,92162;
0,0742882;1,26491;4,85654;
0,0742982;1,2586;4,77229;
0,0743082;1,25087;4,66921;
0,0743182;1,24175;4,54769;
0,0743282;1,23128;4,40824;
0,0743382;1,21951;4,25138;
0,0743482;1,20647;4,07775;
0,0743582;1,19222;3,88802;
0,0743682;1,17682;3,68295;
0,0743782;1,16032;3,46334;
0,0743882;1,14279;3,23007;
0,0743982;1,12431;2,98405;
0,0744082;1,10494;2,72625;
0,0744182;1,08476;2,45769;
0,0744282;1,06385;2,17943;
0,0744382;1,04229;1,89257;
0,0744482;1,02017;1,59825;
0,0744582;0,997568;1,29761;
0,0744682;0,974585;0,991855;
0,0744782;0,951306;0,682184;
0,0744882;0,927824;0,369821;
0,0744982;0,90423;0,0559987;
0,0745082;0,880619;-0,258045;
0,0745182;0,857083;-0,57107;
0,0745282;0,833716;-0,881841;
0,0745382;0,810608;-1,18913;
0,0745482;0,787853;-1,49173;
0,0745582;0,765539;-1,78844;
0,0745682;0,743754;-2,07809;
0,0745782;0,722585;-2,35955;
0,0745882;0,702115;-2,63168;
0,0745982;0,682425;-2,89344;
0,0746082;0,663592;-3,14377;
0,0746182;0,645692;-3,3817;
0,0746282;0,628793;-3,60628;
0,0746382;0,612964;-3,81663;
0,0746482;0,598267;-4,01192;
0,0746582;0,584759;-4,19137;
0,0746682;0,572494;-4,35428;
0,0746782;0,56152;-4,50001;
0,0746882;0,551881;-4,62798;
0,0746982;0,543615;-4,73768;
0,0747082;0,536755;-4,82869;
0,0747182;0,531326;-4,90064;
0,0747282;0,527352;-4,95324;
0,0747382;0,524847;-4,9863;
0,0747482;0,523821;-4,99969;
0,0747582;0,524279;-4,99334;
0,0747682;0,526218;-4,96728;
0,0747782;0,529632;-4,92162;
0,0747882;0,534506;-4,85654;
0,0747982;0,540821;-4,77229;
0,0748082;0,548553;-4,66921;
0,0748182;0,557671;-4,54769;
0,0748282;0,568138;-4,40824;
0,0748382;0,579914;-4,25138;
0,0748482;0,592952;-4,07775;
0,0748582;0,607201;-3,88802;
0,0748682;0,622604;-3,68295;
0,0748782;0,639101;-3,46334;
0,0748882;0,656626;-3,23007;
0,0748982;0,675111;-2,98405;
0,0749082;0,694482;-2,72625;
0,0749182;0,714663;-2,45769;
0,0749282;0,735575;-2,17943;
0,0749382;0,757134;-1,89257;
0,0749482;0,779255;-1,59825;
0,0749582;0,801853;-1,29761;
0,0749682;0,824836;-0,991855;
0,0749782;0,848115;-0,682184;
0,0749882;0,871597;-0,369821;
0,0749982;0,895191;-0,0559987;
0,0750082;0,918802;0,258045;
0,0750182;0,942338;0,57107;
0,0750282;0,965705;0,881841;
0,0750382;0,988813;1,18913;
0,0750482;1,01157;1,49173;
0,0750582;1,03388;1,78844;
0,0750682;1,05567;2,07809;
0,0750782;1,07684;2,35955;
0,0750882;1,09731;2,63168;
0,0750982;1,117;2,89344;
0,0751082;1,13583;3,14377;
0,0751182;1,15373;3,3817;
0,0751282;1,17063;3,60628;
0,0751382;1,18646;3,81663;
0,0751482;1,20116;4,01192;
0,0751582;1,21466;4,19137;
0,0751682;1,22693;4,35428;
0,0751782;1,2379;4,50001;
0,0751882;1,24754;4,62798;
0,0751982;1,25581;4,73768;
0,0752082;1,26267;4,82869;
0,0752182;1,2681;4,90064;
0,0752282;1,27207;4,95324;
0,0752382;1,27458;4,9863;
0,0752482;1,2756;4,99969;
0,0752582;1,27514;4,99334;
0,0752682;1,2732;4,96728;
0,0752782;1,26979;4,92162;
0,0752882;1,26492;4,85654;
0,0752982;1,2586;4,77229;
0,0753082;1,25087;4,66921;
0,0753182;1,24175;4,54769;
0,0753282;1,23128;4,40824;
0,0753382;1,21951;4,25138;
0,0753482;1,20647;4,07775;
0,0753582;1,19222;3,88802;
0,0753682;1,17682;3,68295;
0,0753782;1,16032;3,46334;
0,0753882;1,1428;3,23007;
0,0753982;1,12431;2,98405;
0,0754082;1,10494;2,72625;
0,0754182;1,08476;2,45769;
0,0754282;1,06385;2,17943;
0,0754382;1,04229;1,89257;
0,0754482;1,02017;1,59825;
0,0754582;0,997571;1,29761;
0,0754682;0,974588;0,991855;
0,0754782;0,951309;0,682184;
0,0754882;0,927827;0,369821;
0,0754982;0,904233;0,0559987;
0,0755082;0,880622;-0,258045;
0,0755182;0,857086;-0,57107;
0,0755282;0,833719;-0,881841;
0,0755382;0,810612;-1,18913;
0,0755482;0,787856;-1,49173;
0,0755582;0,765542;-1,78844;
0,0755682;0,743758;-2,07809;
0,0755782;0,722589;-2,35955;
0,0755882;0,702119;-2,63168;
0,0755982;0,682428;-2,89344;
0,0756082;0,663596;-3,14377;
0,0756182;0,645695;-3,3817;
0,0756282;0,628796;-3,60628;
0,0756382;0,612967;-3,81663;
0,0756482;0,59827;-4,01192;
0,0756582;0,584762;-4,19137;
0,0756682;0,572497;-4,35428;
0,0756782;0,561524;-4,50001;
0,0756882;0,551885;-4,62798;
0,0756982;0,543619;-4,73768;
0,0757082;0,536758;-4,82869;
0,0757182;0,531329;-4,90064;
0,0757282;0,527355;-4,95324;
0,0757382;0,52485;-4,9863;
0,0757482;0,523824;-4,99969;
0,0757582;0,524282;-4,99334;
0,0757682;0,526222;-4,96728;
0,0757782;0,529635;-4,92162;
0,0757882;0,534509;-4,85654;
0,0757982;0,540825;-4,77229;
0,0758082;0,548556;-4,66921;
0,0758182;0,557674;-4,54769;
0,0758282;0,568141;-4,40824;
0,0758382;0,579917;-4,25138;
0,0758482;0,592956;-4,07775;
0,0758582;0,607204;-3,88802;
0,0758682;0,622608;-3,68295;
0,0758782;0,639104;-3,46334;
0,0758882;0,65663;-3,23007;
0,0758982;0,675114;-2,98405;
0,0759082;0,694485;-2,72625;
0,0759182;0,714666;-2,45769;
0,0759282;0,735578;-2,17943;
0,0759382;0,757137;-1,89257;
0,0759482;0,779259;-1,59825;
0,0759582;0,801856;-1,29761;
0,0759682;0,824839;-0,991855;
0,0759782;0,848118;-0,682184;
0,0759882;0,8716;-0,369821;
0,0759982;0,895194;-0,0559987;
0,0760082;0,918805;0,258045;
0,0760182;0,942341;0,57107;
0,0760282;0,965709;0,881841;
0,0760382;0,988816;1,18913;
0,0760482;1,01157;1,49173;
0,0760582;1,03389;1,78844;
0,0760682;1,05567;2,07809;
0,0760782;1,07684;2,35955;
0,0760882;1,09731;2,63168;
0,0760982;1,117;2,89344;
0,0761082;1,13583;3,14377;
0,0761182;1,15373;3,3817;
0,0761282;1,17063;3,60628;
0,0761382;1,18646;3,81663;
0,0761482;1,20116;4,01192;
0,0761582;1,21467;4,19137;
0,0761682;1,22693;4,35428;
0,0761782;1,2379;4,50001;
0,0761882;1,24754;4,62798;
0,0761982;1,25581;4,73768;
0,0762082;1,26267;4,82869;
0,0762182;1,2681;4,90064;
0,0762282;1,27207;4,95324;
0,0762382;1,27458;4,9863;
0,0762482;1,2756;4,99969;
0,0762582;1,27515;4,99334;
0,0762682;1,27321;4,96728;
0,0762782;1,26979;4,92162;
0,0762882;1,26492;4,85654;
0,0762982;1,2586;4,77229;
0,0763082;1,25087;4,66921;
0,0763182;1,24176;4,54769;
0,0763282;1,23129;4,40824;
0,0763382;1,21951;4,25138;
0,0763482;1,20647;4,07775;
0,0763582;1,19223;3,88802;
0,0763682;1,17682;3,68295;
0,0763782;1,16033;3,46334;
0,0763882;1,1428;3,23007;
0,0763982;1,12432;2,98405;
0,0764082;1,10494;2,72625;
0,0764182;1,08476;2,45769;
0,0764282;1,06385;2,17943;
0,0764382;1,04229;1,89257;
0,0764482;1,02017;1,59825;
0,0764582;0,997574;1,29761;
0,0764682;0,974591;0,991855;
0,0764782;0,951312;0,682184;
0,0764882;0,92783;0,369821;
0,0764982;0,904237;0,0559987;
0,0765082;0,880625;-0,258045;
0,0765182;0,85709;-0,57107;
0,0765282;0,833722;-0,881841;
0,0765382;0,810615;-1,18913;
0,0765482;0,787859;-1,49173;
0,0765582;0,765545;-1,78844;
0,0765682;0,743761;-2,07809;
0,0765782;0,722592;-2,35955;
0,0765882;0,702122;-2,63168;
0,0765982;0,682431;-2,89344;
0,0766082;0,663599;-3,14377;
0,0766182;0,645698;-3,3817;
0,0766282;0,6288;-3,60628;
0,0766382;0,61297;-3,81663;
0,0766482;0,598273;-4,01192;
0,0766582;0,584765;-4,19137;
0,0766682;0,5725;-4,35428;
0,0766782;0,561527;-4,50001;
0,0766882;0,551888;-4,62798;
0,0766982;0,543622;-4,73768;
0,0767082;0,536761;-4,82869;
0,0767182;0,531333;-4,90064;
0,0767282;0,527358;-4,95324;
0,0767382;0,524853;-4,9863;
